sample_size,sample_size_key,experiment,dataset,source,flip,estimator,estimate,ate_true,bias,abs_bias,bias_sq,file_name
500,n500,pair_qhyb,data_4,llm,,ipw,0.39343501748718823,0.41825623603939066,-0.02482121855220243,0.02482121855220243,0.0006160928904161981,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_4,llm,,outcome_regression,0.34565395095367846,0.41825623603939066,-0.0726022850857122,0.0726022850857122,0.005271091799667029,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_4,llm,,tmle,0.4093022606190161,0.41825623603939066,-0.008953975420374571,0.008953975420374571,8.017367582867198e-05,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_4,gan,,aipw,0.3189590771159588,0.41825623603939066,-0.09929715892343188,0.09929715892343188,0.009859925770265288,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_4,gan,,ipw,0.36005898673263,0.41825623603939066,-0.05819724930676068,0.05819724930676068,0.0033869198268732565,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_4,gan,,outcome_regression,0.3097275204359673,0.41825623603939066,-0.10852871560342336,0.10852871560342336,0.011778482110528751,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_4,gan,,tmle,0.38092920725294055,0.41825623603939066,-0.03732702878645011,0.03732702878645011,0.0013933070780244752,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,llm,,aipw,0.3910956246479644,0.41825623603939066,-0.02716061139142628,0.02716061139142628,0.0007376988111560751,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,llm,,ipw,0.41511269603736456,0.41825623603939066,-0.0031435400020261017,0.0031435400020261017,9.881843744338263e-06,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,llm,,outcome_regression,0.37739972337482713,0.41825623603939066,-0.04085651266456353,0.04085651266456353,0.0016692546271096398,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,llm,,tmle,0.4575107033871597,0.41825623603939066,0.03925446734776905,0.03925446734776905,0.0015409132067570666,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,gan,,aipw,0.402652639727439,0.41825623603939066,-0.015603596311951684,0.015603596311951684,0.00024347221786635219,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,gan,,ipw,0.4334511033110304,0.41825623603939066,0.015194867271639712,0.015194867271639712,0.00023088399140274766,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,gan,,outcome_regression,0.3893914246196403,0.41825623603939066,-0.028864811419750336,0.028864811419750336,0.0008331773382977493,pair_qhyb_results_by_n.json
500,n500,pair_qhyb,data_5,gan,,tmle,0.47194363462786004,0.41825623603939066,0.05368739858846938,0.05368739858846938,0.0028823367671971844,pair_qhyb_results_by_n.json
100,n100,self_supervised,data_1,llm,,aipw,0.3941151566921132,0.41825623603939066,-0.02414107934727744,0.02414107934727744,0.0005827917120515453,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,llm,,ipw,0.4477685506635998,0.41825623603939066,0.029512314624209113,0.029512314624209113,0.0008709767144783071,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,llm,,outcome_regression,0.36630434782608695,0.41825623603939066,-0.05195188821330371,0.05195188821330371,0.002698998688927605,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,llm,,tmle,0.5163274980182051,0.41825623603939066,0.09807126197881444,0.09807126197881444,0.009617972426117255,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,gan,,aipw,0.31167519592204856,0.41825623603939066,-0.1065810401173421,0.1065810401173421,0.011359518112494485,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,gan,,ipw,0.36976680722284605,0.41825623603939066,-0.04848942881654461,0.04848942881654461,0.0023512247069547468,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,gan,,outcome_regression,0.27891304347826085,0.41825623603939066,-0.13934319256112981,0.13934319256112981,0.019416525313128104,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_1,gan,,tmle,0.45339326357755305,0.41825623603939066,0.03513702753816239,0.03513702753816239,0.0012346107042175822,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,llm,,aipw,0.15210283866036042,0.41825623603939066,-0.2661533973790302,0.2661533973790302,0.07083763093639997,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,llm,,ipw,0.19216174928369406,0.41825623603939066,-0.2260944867556966,0.2260944867556966,0.05111871694132186,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,llm,,outcome_regression,0.12898089171974522,0.41825623603939066,-0.2892753443196454,0.2892753443196454,0.08368022483124941,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,llm,,tmle,0.25423638994369296,0.41825623603939066,-0.1640198460956977,0.1640198460956977,0.026902509913256357,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,gan,,aipw,0.1636022817654761,0.41825623603939066,-0.2546539542739146,0.2546539542739146,0.06484863642734097,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,gan,,ipw,0.2084880327604321,0.41825623603939066,-0.20976820327895856,0.20976820327895856,0.04400269910688248,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,gan,,outcome_regression,0.14394904458598726,0.41825623603939066,-0.27430719145340343,0.27430719145340343,0.07524443528305412,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_2,gan,,tmle,0.2594783676496038,0.41825623603939066,-0.15877786838978686,0.15877786838978686,0.025210411490404476,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,llm,,aipw,0.25972474311269017,0.41825623603939066,-0.1585314929267005,0.1585314929267005,0.025132234249568487,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,llm,,ipw,0.33298440054544454,0.41825623603939066,-0.08527183549394612,0.08527183549394612,0.00727128592850661,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,llm,,outcome_regression,0.2331578947368421,0.41825623603939066,-0.18509834130254857,0.18509834130254857,0.03426139595295476,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,llm,,tmle,0.39272797848420965,0.41825623603939066,-0.02552825755518101,0.02552825755518101,0.0006516919338036564,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,gan,,aipw,0.18485317890431238,0.41825623603939066,-0.23340305713507828,0.23340305713507828,0.054476987080000615,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,gan,,ipw,0.2574869874762459,0.41825623603939066,-0.16076924856314478,0.16076924856314478,0.02584675128355823,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,gan,,outcome_regression,0.1520300751879699,0.41825623603939066,-0.26622616085142076,0.26622616085142076,0.07087636872168655,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_3,gan,,tmle,0.3475817035097955,0.41825623603939066,-0.07067453252959516,0.07067453252959516,0.004994889548276804,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,llm,,aipw,0.025142687858649638,0.41825623603939066,-0.393113548180741,0.393113548180741,0.15453826176325178,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,llm,,ipw,0.004263467465718929,0.41825623603939066,-0.41399276857367173,0.41399276857367173,0.17139001243129373,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,llm,,outcome_regression,0.029126984126984126,0.41825623603939066,-0.38912925191240655,0.38912925191240655,0.15142157469390916,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,llm,,tmle,0.007618404910628485,0.41825623603939066,-0.4106378311287622,0.4106378311287622,0.1686234283541338,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,gan,,aipw,0.10215339565547801,0.41825623603939066,-0.3161028403839127,0.3161028403839127,0.09992100569877738,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,gan,,ipw,0.1341745800210855,0.41825623603939066,-0.28408165601830515,0.28408165601830515,0.08070238728610266,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,gan,,outcome_regression,0.08873015873015874,0.41825623603939066,-0.3295260773092319,0.3295260773092319,0.10858743562680988,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_4,gan,,tmle,0.1666635213907209,0.41825623603939066,-0.2515927146486697,0.2515927146486697,0.06329889406428695,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,llm,,aipw,0.2150916336568644,0.41825623603939066,-0.20316460238252626,0.20316460238252626,0.04127585566124999,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,llm,,ipw,0.24948227594599443,0.41825623603939066,-0.16877396009339624,0.16877396009339624,0.028484649605607305,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,llm,,outcome_regression,0.20609375000000002,0.41825623603939066,-0.21216248603939064,0.21216248603939064,0.04501292048241463,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,llm,,tmle,0.2802050590594102,0.41825623603939066,-0.13805117697998048,0.13805117697998048,0.019058127465557892,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,gan,,aipw,0.14739383699302055,0.41825623603939066,-0.2708623990463701,0.2708623990463701,0.07336643921715504,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,gan,,ipw,0.19266938783016185,0.41825623603939066,-0.2255868482092288,0.2255868482092288,0.05088942608497364,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,gan,,outcome_regression,0.1296875,0.41825623603939066,-0.28856873603939065,0.28856873603939065,0.08327191541937151,self_supervised_pair_results_by_n.json
100,n100,self_supervised,data_5,gan,,tmle,0.2473378687554518,0.41825623603939066,-0.17091836728393886,0.17091836728393886,0.02921308827500742,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,llm,,aipw,0.18187478785613506,0.41825623603939066,-0.2363814481832556,0.2363814481832556,0.05587618904521315,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,llm,,ipw,0.2256694446602584,0.41825623603939066,-0.19258679137913226,0.19258679137913226,0.037089672213709415,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,llm,,outcome_regression,0.16617857142857143,0.41825623603939066,-0.25207766461081926,0.25207766461081926,0.06354314899564469,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,llm,,tmle,0.2611940753600708,0.41825623603939066,-0.15706216067931988,0.15706216067931988,0.024668522317256497,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,gan,,aipw,0.12642132770843392,0.41825623603939066,-0.2918349083309567,0.2918349083309567,0.08516761372053791,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,gan,,ipw,0.18219935138375276,0.41825623603939066,-0.2360568846556379,0.2360568846556379,0.05572285279332514,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,gan,,outcome_regression,0.11610714285714288,0.41825623603939066,-0.3021490931822478,0.3021490931822478,0.09129407451085467,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_1,gan,,tmle,0.18838348185898002,0.41825623603939066,-0.22987275418041064,0.22987275418041064,0.0528414831144875,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,llm,,aipw,0.3398277453164949,0.41825623603939066,-0.07842849072289576,0.07842849072289576,0.006151028157071347,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,llm,,ipw,0.36435701112742525,0.41825623603939066,-0.053899224911965415,0.053899224911965415,0.0029051264461106333,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,llm,,outcome_regression,0.3366546762589928,0.41825623603939066,-0.08160155978039785,0.08160155978039785,0.006658814558593844,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,llm,,tmle,0.37310468748899606,0.41825623603939066,-0.045151548550394605,0.045151548550394605,0.002038662336498641,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,gan,,aipw,0.34755022885464154,0.41825623603939066,-0.07070600718474912,0.07070600718474912,0.004999339452009794,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,gan,,ipw,0.40167793015628867,0.41825623603939066,-0.016578305883101996,0.016578305883101996,0.0002748402259536942,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,gan,,outcome_regression,0.33237410071942447,0.41825623603939066,-0.08588213531996619,0.08588213531996619,0.007375741167116984,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_2,gan,,tmle,0.43378151121677266,0.41825623603939066,0.015525275177382003,0.015525275177382003,0.00024103416933343377,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,llm,,aipw,0.2657119190258617,0.41825623603939066,-0.15254431701352894,0.15254431701352894,0.023269768653124016,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,llm,,ipw,0.305130515151598,0.41825623603939066,-0.11312572088779266,0.11312572088779266,0.012797428726382768,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,llm,,outcome_regression,0.25456273764258563,0.41825623603939066,-0.16369349839680503,0.16369349839680503,0.02679556141738481,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,llm,,tmle,0.34949625639665155,0.41825623603939066,-0.06875997964273911,0.06875997964273911,0.004727934800469897,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,gan,,aipw,0.24208896064257188,0.41825623603939066,-0.17616727539681878,0.17616727539681878,0.031034908920738593,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,gan,,ipw,0.27739150538658586,0.41825623603939066,-0.1408647306528048,0.1408647306528048,0.019842872341887245,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,gan,,outcome_regression,0.22361216730038025,0.41825623603939066,-0.1946440687390104,0.1946440687390104,0.03788631349527661,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_3,gan,,tmle,0.3472819510234647,0.41825623603939066,-0.07097428501592595,0.07097428501592595,0.0050373491335218915,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,llm,,aipw,0.2538067876927078,0.41825623603939066,-0.16444944834668285,0.16444944834668285,0.02704362106152831,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,llm,,ipw,0.27839405512251225,0.41825623603939066,-0.1398621809168784,0.1398621809168784,0.019561429650825628,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,llm,,outcome_regression,0.24035087719298245,0.41825623603939066,-0.1779053588464082,0.1779053588464082,0.03165031670626928,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,llm,,tmle,0.33359205385457996,0.41825623603939066,-0.0846641821848107,0.0846641821848107,0.007168023745022818,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,gan,,aipw,0.29923539555813494,0.41825623603939066,-0.11902084048125572,0.11902084048125572,0.01416596046886452,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,gan,,ipw,0.3359469082140232,0.41825623603939066,-0.08230932782536748,0.08230932782536748,0.006774825447063814,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,gan,,outcome_regression,0.27715789473684216,0.41825623603939066,-0.1410983413025485,0.1410983413025485,0.019908741918330464,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_4,gan,,tmle,0.4027368629937846,0.41825623603939066,-0.015519373045606077,0.015519373045606077,0.00024085093972868446,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,llm,,aipw,0.21457973070620698,0.41825623603939066,-0.20367650533318368,0.20367650533318368,0.0414841188247384,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,llm,,ipw,0.2565284908816596,0.41825623603939066,-0.16172774515773108,0.16172774515773108,0.02615586355380401,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,llm,,outcome_regression,0.20237037037037037,0.41825623603939066,-0.2158858656690203,0.2158858656690203,0.04660670699566227,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,llm,,tmle,0.28833383186927136,0.41825623603939066,-0.1299224041701193,0.1299224041701193,0.016879831105343832,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,gan,,aipw,0.18077925695929142,0.41825623603939066,-0.23747697908009924,0.23747697908009924,0.05639531559300989,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,gan,,ipw,0.21607604582096623,0.41825623603939066,-0.20218019021842443,0.20218019021842443,0.04087682931675828,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,gan,,outcome_regression,0.17425925925925925,0.41825623603939066,-0.2439969767801314,0.2439969767801314,0.05953452467784399,self_supervised_pair_results_by_n.json
200,n200,self_supervised,data_5,gan,,tmle,0.2264875614458892,0.41825623603939066,-0.19176867459350147,0.19176867459350147,0.036775224555348256,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,llm,,aipw,0.36583959318802206,0.41825623603939066,-0.0524166428513686,0.0524166428513686,0.002747504447807931,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,llm,,ipw,0.38583803893962526,0.41825623603939066,-0.0324181970997654,0.0324181970997654,0.0010509395031992378,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,llm,,outcome_regression,0.35529902642559114,0.41825623603939066,-0.06295720961379953,0.06295720961379953,0.003963610242355892,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,llm,,tmle,0.4214837720683464,0.41825623603939066,0.0032275360289557575,0.0032275360289557575,1.04169888182075e-05,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,gan,,aipw,0.3721696206381006,0.41825623603939066,-0.046086615401290054,0.046086615401290054,0.0021239761191464254,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,gan,,ipw,0.3872989422632552,0.41825623603939066,-0.030957293776135486,0.030957293776135486,0.0009583540379419569,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,gan,,outcome_regression,0.36221140472879,0.41825623603939066,-0.05604483131060067,0.05604483131060067,0.0031410231166336855,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_1,gan,,tmle,0.42717002546832294,0.41825623603939066,0.008913789428932284,0.008913789428932284,7.945564198334493e-05,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,llm,,aipw,0.23953759187212081,0.41825623603939066,-0.17871864416726985,0.17871864416726985,0.031940353772987214,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,llm,,ipw,0.2551847872229521,0.41825623603939066,-0.16307144881643854,0.16307144881643854,0.026592297419092335,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,llm,,outcome_regression,0.2311684782608696,0.41825623603939066,-0.18708775777852107,0.18708775777852107,0.03500182911059457,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,llm,,tmle,0.2851115340102591,0.41825623603939066,-0.13314470202913153,0.13314470202913153,0.017727511678426223,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,gan,,aipw,0.2404127494159678,0.41825623603939066,-0.17784348662342286,0.17784348662342286,0.03162830573437559,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,gan,,ipw,0.2620857186401333,0.41825623603939066,-0.15617051739925736,0.15617051739925736,0.024389230504751745,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,gan,,outcome_regression,0.22929347826086954,0.41825623603939066,-0.18896275777852112,0.18896275777852112,0.035706923827264044,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_2,gan,,tmle,0.2982015008818678,0.41825623603939066,-0.12005473515752285,0.12005473515752285,0.014413139433742953,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,llm,,aipw,0.11817533993347365,0.41825623603939066,-0.30008089610591704,0.30008089610591704,0.09004854420773017,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,llm,,ipw,0.13966046171159924,0.41825623603939066,-0.2785957743277914,0.2785957743277914,0.07761560547330168,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,llm,,outcome_regression,0.11073394495412843,0.41825623603939066,-0.30752229108526224,0.30752229108526224,0.09456995951432877,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,llm,,tmle,0.15523988230333902,0.41825623603939066,-0.26301635373605164,0.26301635373605164,0.06917760233260785,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,gan,,aipw,0.10087015965462082,0.41825623603939066,-0.31738607638476984,0.31738607638476984,0.10073392148291896,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,gan,,ipw,0.126798954264132,0.41825623603939066,-0.29145728177525865,0.29145728177525865,0.08494734709982252,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,gan,,outcome_regression,0.09406290956749673,0.41825623603939066,-0.3241933264718939,0.3241933264718939,0.10510131292891199,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_3,gan,,tmle,0.13841176711252978,0.41825623603939066,-0.2798444689268609,0.2798444689268609,0.07831292678895681,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,llm,,aipw,0.22547226856905525,0.41825623603939066,-0.1927839674703354,0.1927839674703354,0.03716565811360334,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,llm,,ipw,0.2689202021584105,0.41825623603939066,-0.14933603388098016,0.14933603388098016,0.022301251015301254,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,llm,,outcome_regression,0.216866485013624,0.41825623603939066,-0.20138975102576667,0.20138975102576667,0.040557831818220286,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,llm,,tmle,0.2755928441610383,0.41825623603939066,-0.14266339187835236,0.14266339187835236,0.020352843382236335,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,gan,,aipw,0.219341198606767,0.41825623603939066,-0.19891503743262365,0.19891503743262365,0.03956719211682207,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,gan,,ipw,0.2657561870495853,0.41825623603939066,-0.15250004898980535,0.15250004898980535,0.02325626494189303,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,gan,,outcome_regression,0.20855585831062667,0.41825623603939066,-0.209700377728764,0.209700377728764,0.0439742484195863,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_4,gan,,tmle,0.2872762457546708,0.41825623603939066,-0.13097999028471985,0.13097999028471985,0.017155757854985305,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,llm,,aipw,0.2453091236718665,0.41825623603939066,-0.17294711236752416,0.17294711236752416,0.02991070367626503,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,llm,,ipw,0.27056871481990824,0.41825623603939066,-0.14768752121948242,0.14768752121948242,0.02181160392395507,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,llm,,outcome_regression,0.23597510373443986,0.41825623603939066,-0.1822811323049508,0.1822811323049508,0.03322641119437498,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,llm,,tmle,0.2960812421251792,0.41825623603939066,-0.12217499391421144,0.12217499391421144,0.014926729137937602,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,gan,,aipw,0.17304127171030337,0.41825623603939066,-0.2452149643290873,0.2452149643290873,0.060130378730915555,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,gan,,ipw,0.2037320119028166,0.41825623603939066,-0.21452422413657407,0.21452422413657407,0.04602064274139907,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,gan,,outcome_regression,0.1614661134163209,0.41825623603939066,-0.25679012262306977,0.25679012262306977,0.06594116707677121,self_supervised_pair_results_by_n.json
500,n500,self_supervised,data_5,gan,,tmle,0.2389466960374113,0.41825623603939066,-0.17930954000197935,0.17930954000197935,0.03215191113572143,self_supervised_pair_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_5,aipw,0.4508326197480243,0.41825623603939066,0.03257638370863364,0.03257638370863364,0.0010612207755321312,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_5,ipw,0.5098069602220885,0.41825623603939066,0.09155072418269783,0.09155072418269783,0.008381535098376414,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_5,outcome_regression,0.41978260869565215,0.41825623603939066,0.0015263726562614877,0.0015263726562614877,2.3298134857827497e-06,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_5,tmle,0.5800150695215543,0.41825623603939066,0.1617588334821637,0.1617588334821637,0.02616592020951036,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_10,aipw,0.41635421641158027,0.41825623603939066,-0.0019020196278103918,0.0019020196278103918,3.6176786645759813e-06,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_10,ipw,0.4932532770571698,0.41825623603939066,0.07499704101777915,0.07499704101777915,0.0056245561614224485,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_10,outcome_regression,0.3860144927536232,0.41825623603939066,-0.032241743285767455,0.032241743285767455,0.0010395300101053307,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_10,tmle,0.5494218871128369,0.41825623603939066,0.13116565107344624,0.13116565107344624,0.01720442802152105,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_20,aipw,0.3013305882411767,0.41825623603939066,-0.11692564779821396,0.11692564779821396,0.013671607113031977,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_20,ipw,0.36747878736833206,0.41825623603939066,-0.0507774486710586,0.0507774486710586,0.002578349293541991,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_20,outcome_regression,0.27246376811594203,0.41825623603939066,-0.14579246792344863,0.14579246792344863,0.0212554437032098,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,llm,flip_20,tmle,0.43375329480985136,0.41825623603939066,0.015497058770460703,0.015497058770460703,0.00024015883053511301,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_5,aipw,0.4245329071162514,0.41825623603939066,0.006276671076860751,0.006276671076860751,3.93965998071003e-05,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_5,ipw,0.4666598079697488,0.41825623603939066,0.04840357193035816,0.04840357193035816,0.002342905775617356,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_5,outcome_regression,0.39818840579710146,0.41825623603939066,-0.020067830242289197,0.020067830242289197,0.0004027178106333369,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_5,tmle,0.544640218932882,0.41825623603939066,0.1263839828934913,0.1263839828934913,0.0159729111320223,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_10,aipw,0.351428716856955,0.41825623603939066,-0.06682751918243568,0.06682751918243568,0.004465917320078809,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_10,ipw,0.4063386363652447,0.41825623603939066,-0.011917599674145962,0.011917599674145962,0.00014202918199320393,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_10,outcome_regression,0.3255072463768116,0.41825623603939066,-0.09274898966257905,0.09274898966257905,0.008602375083429196,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_10,tmle,0.4711283289923329,0.41825623603939066,0.05287209295294226,0.05287209295294226,0.0027954582132245667,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_20,aipw,0.2747818264930465,0.41825623603939066,-0.14347440954634416,0.14347440954634416,0.02058490619467209,pair_qhyb_flip_results_by_n.json
100,n100,pair_qhyb_flip,data_1,gan,flip_20,ipw,0.3311982341860713,0.41825623603939066,-0.08705800185331936,0.08705800185331936,0.007579095686692556,pair_qhyb_flip_results_by_n.json
